id,time,activityrecognition#0,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.light#mean,android.sensor.light#min,android.sensor.light#max,android.sensor.light#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.pressure#mean,android.sensor.pressure#min,android.sensor.pressure#max,android.sensor.pressure#std,android.sensor.proximity#mean,android.sensor.proximity#min,android.sensor.proximity#max,android.sensor.proximity#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,android.sensor.step_counter#mean,android.sensor.step_counter#min,android.sensor.step_counter#max,android.sensor.step_counter#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target,user
9278,102,,100,9.420004151,5.018950405,14.91732672,3.157002991,,,,,9.809492481,9.80789901,9.811085952,0.002253508,,,,,,,,,1,0,2,1.414213562,4.86399029,4.86399029,4.86399029,0.742019674,34.04191003,29.71599526,39.30132822,2.479211627,,,,,92.41597218,92.41597218,92.41597218,2.05871844,,,,,0,0,0,,,,,,,,,,,,,,,,,,Walking,U4
12443,38,,40,9.738856203,9.514083305,10.17125361,0.195974509,0.777992053,0.741427845,0.814556262,0.051709599,9.801293925,9.796815804,9.805273101,0.003797632,0.424469427,0.159373775,0.68956508,0.374901868,0.166202475,0.06164414,0.372155881,0.178367894,0,0,0,,0.722734715,0.181383571,2.045507201,0.88728384,50.94340117,49.3766139,53.44015187,1.340914408,350.2200064,348.4333912,352.0279823,2.017964746,168.8519228,145.6823943,176.0094032,12.98906965,1007.233333,1007.23,1007.24,0.005773503,,,,,0.972557262,0.959313326,0.979264084,0.009002069,,,,,,,,,,,,,Walking,U10
16409,317,,100,9.818234722,9.776699235,9.860441549,0.016463908,0.102136264,0.101867263,0.102451507,0.000149598,9.806650145,9.806649153,9.806651317,4.52E-07,0.001791305,0,0.003533083,0.000829097,0.0163791,0.014644966,0.018512323,0.000925294,0,0,0,0,0.024436056,0.004492754,0.055832639,0.009985542,56.7732145,56.22997421,57.4645978,0.27276005,50.77415899,50.61620294,51.00990122,0.097982717,353.2041051,352.5048677,354.3128379,0.351814945,1003.863552,1003.80615,1003.94165,0.044683466,8,8,8,,0.059755728,0.050223574,0.065812611,0.003035028,28966,28966,28966,,,,,,0,0,0,0,Still,U12
3977,314,,100,9.993340387,9.97174457,10.00359676,0.011134732,0.960994013,0.960723812,0.961430813,0.000278712,9.806650259,9.806649957,9.8066505,1.96E-07,0.007745427,0.003105904,0.014879737,0.003101078,0.03937725,0.034792629,0.043574908,0.003087423,,,,,0.012270841,0.005478826,0.019364307,0.004755235,52.17128497,50.98077968,53.49250497,0.809220879,140.4120101,139.7749111,140.6716941,0.426183713,200.2818849,200.2197089,200.3149311,0.053881636,,,,,,,,,0.97169667,0.971548734,0.971887694,0.000108808,,,,,89.74191868,89.74191868,89.74191868,5.799806985,,,,,Still,U1
12474,11,,100,10.45401782,5.020165345,14.2315443,2.571479934,0.797957577,0.720079088,0.851598879,0.04497106,9.806596568,9.806593773,9.806599363,3.95E-06,0.922442151,0.922442151,0.922442151,1.021401012,0.326926495,0.326926495,0.326926495,0.291308498,3469,3469,3469,,2.955328947,2.722557243,3.188100652,0.329188902,47.66759757,47.49263923,47.84255591,0.247428457,285.4625586,284.2153879,286.5383987,1.170944238,239.6717363,225.7367941,250.6933674,10.56117417,,,,,5,5,5,,0.928330871,0.912427673,0.944234068,0.022490517,1234,1234,1234,,90.30873362,90.30873362,90.30873362,14.53842764,1.2886163,1.2886163,1.2886163,,Walking,U10
9049,79,,100,9.94159219,9.677053815,10.19903415,0.162957976,,,,,9.80430369,9.80430369,9.80430369,0.005126997,,,,,,,,,6.333333333,0,17,9.291573243,0.59307098,0.196907073,0.989234887,0.56026037,31.98815167,29.16055436,34.49378994,1.310953695,,,,,184.133249,179.9424801,192.0770065,6.882977195,,,,,,,,,,,,,,,,,74.45172294,72.55346064,76.34998524,2.684548291,,,,,Walking,U4
2578,291,,100,10.20306153,8.202394726,12.56671681,1.346763236,0.180369803,0.11289873,0.262562969,0.057536692,9.806650295,9.806649733,9.806650835,4.69E-07,0.147342517,0.012597597,0.393054959,0.111858987,0.236063544,0.034179316,1.323215311,0.33287067,,,,,3.17955221,1.834446406,6.029523511,1.608184695,90.76194238,85.88612418,94.82185527,4.062299414,84.11672825,84.11672825,84.11672825,3.16735934,281.4194358,265.7530982,290.7184777,8.431737931,,,,,,,,,0.675476064,0.591111111,0.779782251,0.084927024,,,,,89.78651056,89.78369549,89.78932563,0.003981106,22.75,22.75,22.75,,Car,U1
17138,105,,100,9.824247904,9.804831321,9.845168591,0.01216259,0.181870729,0.181537623,0.182342904,0.000339805,9.806650204,9.806650204,9.806650204,7.69E-07,0.00158843,0,0.00464338,0.000898991,0.017011895,0.01540035,0.018512323,0.000839698,12,12,12,,0.022502488,0.020088249,0.024916727,0.003414249,41.468098,41.32505293,41.64840937,0.160622765,26.970242,26.93789153,27.00259247,0.045750473,195.5118836,194.400247,197.0481272,0.759546549,1015.36035,1015.36035,1015.36035,,,,,,0.990581179,0.990282974,0.990762023,0.000260196,,,,,46.40292572,46.40292572,46.40292572,2.325949804,0,0,0,0,Still,U12
5367,329,,92,10.22134171,9.933464881,10.46574656,0.155329706,0.98558169,0.985225234,0.985771389,0.000308913,9.806650141,9.806649631,9.806650895,3.45E-07,0.043804481,0.005654776,0.206040345,0.052166733,0.04152057,0.020546633,0.079768174,0.016999229,,,,,0.149785963,0.028899466,0.295781874,0.101710944,12.11286597,8.360792915,14.09694054,2.205746055,118.5229328,115.4748569,120.5615503,2.360562076,197.1958576,194.5540795,200.8301874,2.685117511,,,,,,,,,0.990481587,0.989269171,0.990852926,0.000679103,,,,,89.78819989,89.78819989,89.78819989,0.01714377,,,,,Train,U1
13839,45,,100,9.860051222,9.815902709,9.90261006,0.019686812,,,,,,,,,,,,,,,,,5,4,6,1.414213562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.12051714,47.12051714,47.12051714,0.811517088,0,0,0,0,Still,U8
297,113,,54,9.857614678,8.445481306,12.24668317,1.001276511,0.736318363,0.727182481,0.747159979,0.010097388,9.806650164,9.806649745,9.806650906,3.74E-07,0.179057999,0.039767689,0.591172284,0.118788766,0.186216646,0.058215326,0.51321988,0.144640077,1,1,1,0,2.065732728,1.249632717,4.070054239,1.160251869,47.68632641,46.658381,49.38877984,0.857332518,161.0062039,161.0062039,161.0062039,1.270860968,148.1504303,146.0322499,150.2686106,2.995559428,,,,,,,,,0.945360999,0.940402794,0.95351053,0.004679401,,,,,89.79073259,89.79073259,89.79073259,0.00877835,6.75,6.75,6.75,,Bus,U1
2452,165,,85,9.728456648,9.559034993,9.869967272,0.110727259,0.823292607,0.799717862,0.852968274,0.019474949,9.806650302,9.806649645,9.806651031,3.92E-07,0.142407407,0.036697744,0.316592141,0.075890276,0.114497827,0.02992373,0.294807336,0.090260515,,,,,0.382966528,0.151539696,0.614368225,0.210002631,156.3634822,155.6931238,157.0338405,0.948029883,176.7686404,173.0556933,180.4815876,5.25090019,250.8861817,238.163275,261.551269,8.384536845,,,,,,,,,0.958094194,0.935366918,0.969887055,0.009216153,,,,,89.77016826,89.77016826,89.77016826,0.003588695,29.25,29.25,29.25,,Car,U1
506,38,,100,9.490994217,7.559635045,11.55217634,1.079596133,0.945645483,0.922413654,0.953432322,0.01329901,9.806649996,9.806649346,9.806650732,3.91E-07,0.183705636,0.042177484,0.345499055,0.070508203,0.224089103,0.205676418,0.242501788,0.026039469,,,,,0.523925157,0.403716183,0.644134132,0.170001162,30.06589693,25.72139212,35.22095028,3.338447013,115.286925,114.1192504,116.0986744,1.036601171,282.5440323,276.3982754,288.6897892,8.691412789,,,,,,,,,0.709865049,0.70623559,0.715572571,0.003481836,,,,,89.73880561,89.73880561,89.73880561,0.034498713,,,,,Bus,U1
17840,57,,92,12.89245642,2.785662523,59.71995759,7.914856875,0.827499882,0.347467571,0.999994683,0.117217231,9.80663263,9.806599441,9.8066498,8.54E-06,2.34024801,0.412021915,5.548477027,1.030630477,2.339277735,0.409212711,5.553926888,1.031569142,18,7,33,6.770978795,8.838605223,1.098700767,55.97987814,6.724221444,51.66859589,49.40333997,54.45328273,1.100896375,97.1954428,89.48704205,106.3321682,5.050510256,325.1094299,51.04693652,397.9631819,37.72388931,1008.298336,1008.25195,1008.32886,0.021073767,0,0,0,4,0.754929688,0.385934942,0.984010945,0.112158943,6864,6860,6868,2.738612788,,,,,1.0858015,1.0858015,1.0858015,0.074762906,Walking,U12
18518,33,,35,9.861459576,9.77451259,10.00762946,0.060923812,0.981083407,0.969244189,0.983891982,0.001803416,9.806628855,9.806612863,9.806636557,9.35E-06,0.508493854,0.508493854,0.508493854,0.025461683,0.433881252,0.041430895,1.207085144,0.669639752,130,130,130,,0.094465932,0.094465932,0.094465932,0.028393566,169.5908317,169.5908317,169.5908317,0.378231221,241.9592823,240.5100624,243.5576728,1.52927147,242.8547173,240.1411294,245.5683051,3.837592742,1048.4371,1048.4294,1048.4429,0.006947661,,,,,0.999991954,0.999990205,0.999993702,2.47E-06,,,,,69.11212225,69.11212225,69.11212225,6.953451009,,,,,Train,U7
9920,155,,46,9.888507593,9.286637253,10.37545946,0.275967187,0.521110859,0.521110859,0.521110859,0.002606486,9.806645702,9.806645702,9.806645702,8.06E-07,0.015616836,0.001065265,0.02928993,0.009217446,0.025171346,0.010328122,0.043623846,0.008109291,40,40,40,11.3137085,0.562856161,0.562856161,0.562856161,0.303208614,192.6644752,192.6644752,192.6644752,0.874650595,400.2330423,399.3481948,400.7735363,0.772550401,261.0354364,258.1143528,262.527233,1.195288842,992.42236,992.42236,992.42236,0.004313351,,,,,0.857389466,0.853900679,0.860878253,0.00493389,,,,,79.34613171,78.87483532,79.8174281,0.666513746,13.783278,13.783278,13.783278,1.216622472,Car,U13
1089,123,,100,9.874443964,8.436844041,11.02237194,0.802600729,0.83588477,0.834945261,0.837352216,0.001287399,9.806650111,9.806649627,9.806650483,2.32E-07,0.026051158,0.007680826,0.05401427,0.013190899,0.04735884,0.04735884,0.04735884,0.011330904,85,85,85,38.18376618,0.631194472,0.631194472,0.631194472,0.482782715,79.41577874,77.09199598,81.51401114,1.427039253,167.7130093,167.7130093,167.7130093,0.679979108,39.00463151,38.9106975,39.16365462,0.138471188,,,,,,,,,0.351164982,0.350113191,0.352216773,0.001487457,,,,,,,,,33,33,33,,Car,U1
13267,346,,100,10.89730152,4.602961004,21.35915965,4.272241982,,,,,,,,,,,,,,,,,33.5,33,34,0.707106781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.75204292,75.75204292,75.75204292,1.006611253,0,0,0,0,Car,U8
9845,80,,100,10.08390872,9.619938114,10.6399301,0.288033327,0.625400679,0.555936147,0.69486521,0.098237683,9.806641014,9.806637425,9.806644603,5.08E-06,0.045871729,0.027819519,0.06785994,0.01044048,0.044988648,0.020268038,0.069772787,0.011303402,45,45,45,0.707106781,0.648825386,0.648825386,0.648825386,0.098233762,198.662029,198.5895522,198.7345058,0.102497665,402.5055168,401.9762558,403.46999,0.673095668,222.1915869,217.5120416,224.997478,2.281499673,990.32227,990.32227,990.32227,,,,,,0.975859758,0.970318135,0.981401381,0.007837038,,,,,76.98593082,76.98593082,76.98593082,0.443523058,8.945647,8.945647,8.945647,1.216622472,Car,U13
18716,146,,100,9.768848446,9.1276633,10.23216568,0.339296788,0.84243755,0.84243755,0.84243755,0.000678816,9.806649589,9.806649589,9.806649589,4.92E-08,0.037110573,0.01852846,0.055692686,0.026279076,0.040075444,0.03282797,0.050624478,0.009346344,63,63,63,,0.262813911,0.262813911,0.262813911,0.060124134,160.7638939,160.3821374,161.1456504,0.539885211,184.9058997,184.0285678,186.0434358,0.602124533,80.11762193,80.09326464,80.14197923,0.034446424,1041.2129,1041.2129,1041.2129,,0,0,0,,0.641893364,0.641281141,0.642505587,0.000865814,,,,,81.57638366,81.57638366,81.57638366,0.237943474,,,,,Train,U7
8456,233,,100,10.92022937,5.947536522,18.36990281,3.413348489,0.946439643,0.935688974,0.958773584,0.009359108,9.806649922,9.806649403,9.806650451,3.70E-07,1.536302664,0.106812359,3.554898619,0.922721322,1.461262255,0.168198869,3.835364521,1.121436868,,,,,6.140599223,3.095685786,12.02343154,3.105945569,41.20561631,39.64889498,42.20637545,1.047231121,157.7852273,155.9493691,160.7401462,1.788664454,200.4470234,181.5668271,241.0791803,27.35058064,,,,,,,,,0.980726289,0.968416695,0.993481037,0.009201047,2111,2111,2111,1.414213562,89.73455872,89.73455872,89.73455872,0.036932486,1.25,1.25,1.25,,Walking,U1
19037,13,,100,9.770698031,9.587112803,9.942797006,0.071607966,0.704986036,0.704207725,0.706276589,0.001125541,9.806650094,9.806650094,9.806650094,2.00E-07,0.01556785,0.00657922,0.024556479,0.012711842,0.046315778,0.04177175,0.050859805,0.006426226,,,,,0.11045711,0.11045711,0.11045711,0.004986048,155.9223845,155.9223845,155.9223845,0.187079951,149.3870176,149.2851634,149.4888718,0.144043652,19.31056336,19.31056336,19.31056336,0.018050566,1026.917,1026.9033,1026.926,0.009719053,,,,,0.168105558,0.168105558,0.168105558,0.000689538,,,,,69.41459205,69.20893568,69.62024842,0.290842029,,,,,Train,U7
18303,52,,85,9.795471124,9.363923685,10.22805401,0.152433276,0.745291884,0.743455865,0.747224235,0.001886031,9.806641456,9.806641456,9.806641456,3.24E-07,0.014781905,0.013494454,0.016069356,0.001820731,0.046579646,0.03356981,0.064056432,0.010170015,0,0,0,,0.100385868,0.100385868,0.100385868,0.424663024,47.65774031,47.65774031,47.65774031,0.692042587,170.7881145,170.7881145,170.7881145,3.164732835,280.9865622,277.4443591,284.5287652,5.009431588,,,,,0,0,0,,0.69024996,0.69024996,0.69024996,0.004011061,,,,,81.85625887,77.69930396,86.01321377,5.878822,0,0,0,0,Bus,U7
8478,255,,100,10.26258725,4.334712628,14.65922468,2.995367441,0.961376814,0.915350886,0.99899104,0.035569808,9.806650294,9.806649335,9.806651208,5.95E-07,1.704925268,0.347446227,3.699676353,0.872052507,1.732102612,0.75047038,2.887491164,0.698457317,,,,,3.863887098,2.071456277,5.995639901,1.251052177,45.29804153,43.72186667,48.20495483,1.604601751,158.6825043,157.3844078,159.9806008,1.835785679,189.229727,164.8975139,208.3167568,18.01393523,,,,,,,,,0.976436571,0.948509014,0.999999228,0.017169916,2343,2343,2343,1.414213562,89.74389915,89.74389915,89.74389915,0.013200546,0.5,0.5,0.5,,Walking,U1
20675,91,,85,9.816406927,9.121350547,10.64635473,0.440472861,0.921629177,0.917503806,0.925754549,0.005834156,9.806646633,9.806646633,9.806646633,3.88E-06,0.059633463,0.01670802,0.114910385,0.023056811,0.064584505,0.008848752,0.139276956,0.032050587,1806,1806,1806,,0.700049199,0.700049199,0.700049199,0.046550009,18.96391394,18.96391394,18.96391394,1.684524288,62.62627284,62.62627284,62.62627284,0.098727309,153.8536843,152.3481878,154.8511711,0.822700021,1005.51465,1005.51465,1005.51465,,,,,,0.961311019,0.960046069,0.962575969,0.001788909,,,,,84.39430952,84.39430952,84.39430952,0.4908441,17.4207,17.4207,17.4207,0.033895871,Car,U11
18779,34,,77,10.13200624,9.71656331,12.51907953,0.872371379,0.2031964,0.2031964,0.2031964,0.000359556,9.80664969,9.80664969,9.80664969,3.93E-07,0.008242288,0.006691693,0.011845116,0.001886072,1.199475634,0.044151656,3.031436747,1.130047463,45,45,45,,0.115185412,0.115185412,0.115185412,0.016536853,111.9666797,106.5001887,113.6759436,1.670037735,173.7563593,171.0655143,180.9509602,4.801072236,345.2782857,337.3037073,353.252864,11.27775683,1036.943733,1036.9211,1036.9614,0.0157596,,,,,0.196924855,0.195016307,0.198696845,0.001831553,,,,,71.15735923,71.15735923,71.15735923,,,,,,Train,U7
11701,73,,100,9.826117782,9.592375277,10.18297801,0.116988142,0.87073671,0.860881799,0.878506171,0.006364041,9.806584995,9.806584995,9.806584995,1.99E-05,0.082931926,0.046022119,0.119841733,0.052198349,0.043658705,0.043658705,0.043658705,0.158580194,2,2,2,,0.432323151,0.432323151,0.432323151,0.163173663,39.28796595,38.48264625,40.07580707,0.796724216,233.8997682,233.8997682,233.8997682,0.156157322,148.7449531,146.4324848,151.4697085,1.506213657,,,,,,,,,0.979782806,0.974646341,0.984332362,0.00486961,,,,,37.61627185,37.61627185,37.61627185,4.186344096,0.0026565,0,0.005313,0.003756858,Still,U10
16038,42,,100,9.83788403,9.783740147,9.895003361,0.016670637,0.416402735,0.41625045,0.416540851,7.32E-05,9.806650126,9.806648832,9.806651465,4.54E-07,0.002011208,0,0.005326322,0.00091723,0.014818849,0.01147325,0.018358436,0.001159422,3,3,3,0,0.036629564,0.004601518,0.093508091,0.014016284,48.48432468,48.16803971,48.84321857,0.147767906,53.30340483,52.9410049,54.45603748,0.198659837,128.2774454,126.40195,128.7312481,0.332643917,1007.504817,1007.4717,1007.53516,0.016342825,6,0,8,4,0.900127726,0.89288892,0.901852049,0.001279011,7862,7862,7862,,,,,,0,0,0,0,Still,U12
19090,66,,100,9.748314765,9.715982034,9.800036833,0.01719225,0.365061234,0.364934998,0.365187469,0.000178524,9.806649311,9.806649311,9.806649311,3.98E-07,0.007531253,0.007531253,0.007531253,0.000937208,0.042114173,0.038499051,0.045729294,0.005112554,78,78,78,,0.087611085,0.087611085,0.087611085,0.003160878,111.7039391,111.7039391,111.7039391,0.089465324,159.9502408,159.3573343,160.3587229,0.361072953,57.50456795,57.45902868,57.55010721,0.064402246,1023.09609,1023.08105,1023.1211,0.014985343,,,,,0.470049604,0.470049604,0.470049604,4.99E-05,,,,,70.36665178,69.9192079,70.81409567,0.63278121,,,,,Train,U7
4067,404,,100,10.00090123,9.982540595,10.0238156,0.011638695,0.960810541,0.96070009,0.960893193,5.59E-05,9.806650074,9.80664959,9.806650699,3.04E-07,0.007132591,0.002995001,0.014973747,0.003152165,0.040104999,0.033422632,0.04431677,0.003538821,,,,,0.012166652,0.005535324,0.01661059,0.004484837,52.88332232,52.21143272,54.0860001,0.84572031,142.1631604,142.1631604,142.1631604,0.203153318,200.9212015,200.9063893,200.9295361,0.010195698,,,,,,,,,0.970389077,0.970353575,0.970427143,2.94E-05,,,,,76.0074671,76.0074671,76.0074671,14.22712801,,,,,Still,U1
12507,18,,100,10.33505117,6.654275026,15.00109845,2.261049853,0.834192513,0.79273686,0.866503498,0.021360942,9.806591784,9.806554587,9.806628981,5.26E-05,0.773522306,0.773522306,0.773522306,0.305966038,1.151041533,0.907176615,1.317486657,0.215833156,2479,2479,2479,,4.603104685,4.603104685,4.603104685,0.547403969,54.75346022,54.75346022,54.75346022,1.237154502,302.9892847,300.3665794,305.0434779,2.389717429,79.06710203,65.39246516,96.34954238,9.940934584,,,,,5,5,5,,0.639624851,0.546809579,0.710438787,0.081058066,5895,5895,5895,2.828427125,65.30107577,65.30107577,65.30107577,,1.0999906,1.0999906,1.0999906,,Walking,U10
2235,217,,8,10.243022,8.953465177,11.38103295,0.881676154,0.799672156,0.799411572,0.79993274,0.000368521,9.806650245,9.806649671,9.80665071,3.64E-07,0.113008571,0.011621819,0.399665193,0.0841974,0.156562964,0.045098871,0.473144504,0.151878306,6,6,6,,0.646146802,0.360217307,1.174123136,0.327881622,281.4713606,278.7551005,284.5530771,1.662626226,380.5644685,379.4010438,381.6208966,1.113787595,365.1569735,363.9476359,366.8325513,1.273541404,,,,,,,,,0.950335517,0.949237711,0.950722969,0.000452227,,,,,89.82947511,89.82947511,89.82947511,0.030696943,30.75,30.75,30.75,,Car,U1
16624,532,,100,9.816820133,9.776397865,9.858110183,0.015725266,0.191488271,0.191185107,0.191774579,0.000169573,9.806650125,9.806649152,9.806651195,4.47E-07,0.00170087,0,0.003368662,0.000727017,0.016152792,0.013642042,0.018695316,0.000968336,0,0,0,0,0.022319534,0.004036333,0.059824621,0.011343118,57.05528846,56.61210309,57.4352682,0.234061684,50.73845444,50.60019784,50.94958292,0.076315587,352.9543004,352.036803,353.4642098,0.316155643,1003.735902,1003.6926,1003.78516,0.028546304,8,8,8,,0.061934456,0.057526148,0.069857224,0.002731348,28966,28966,28966,,,,,,0,0,0,0,Still,U12
396,5,,100,9.837914135,9.327917583,10.50595275,0.456948926,0.999574802,0.999067988,0.999841392,0.000277085,9.80665015,9.806649534,9.806650703,3.06E-07,0.07270123,0.015832271,0.172888093,0.039325688,0.169696364,0.120065454,0.235006627,0.059052941,,,,,0.565910427,0.334948669,1.074089834,0.220050891,28.98505077,25.94820495,30.92768328,1.929771499,137.1276647,137.1276647,137.1276647,1.006179692,342.6296173,342.6296173,342.6296173,17.97807922,,,,,,,,,0.999386364,0.998471725,0.999897248,0.000577097,,,,,89.75238174,89.75238174,89.75238174,,,,,,Bus,U1
477,9,,100,9.698922175,9.532006325,9.894954044,0.141632231,0.725193135,0.716996273,0.733639848,0.004760278,9.806650169,9.806649576,9.806650936,3.77E-07,0.151948093,0.036355294,0.422245502,0.100784266,0.119850079,0.028286688,0.288999662,0.084633759,,,,,0.339471446,0.078089345,0.600853548,0.369650113,32.95440951,31.66620335,36.33142753,1.296964106,157.3289463,155.7028369,158.6851326,1.304891012,272.7654695,198.7987997,363.4277905,83.57472543,,,,,,,,,0.937016474,0.921809455,0.951633541,0.012896399,,,,,89.64918184,89.64918184,89.64918184,0.014563849,,,,,Bus,U1
4924,58,,100,9.583352421,8.940833362,10.20129743,0.390039037,0.980683012,0.980144166,0.981459927,0.000580444,9.806650309,9.806649614,9.806650921,4.45E-07,0.01816303,0.003335293,0.057187275,0.012741803,0.035427525,0.027910331,0.04294472,0.010630918,56,56,56,,0.240474399,0.16082965,0.320119149,0.112634685,108.8611625,106.4509938,110.3601568,1.09156861,120.1547772,120.1547772,120.1547772,0.819404027,219.0490372,218.9778847,219.1808794,0.114298418,,,,,,,,,0.943231552,0.942831943,0.943822739,0.000317422,,,,,89.79832626,89.79832626,89.79832626,0.002989366,,,,,Train,U1
1241,275,,100,9.891811981,8.497223211,10.84732279,0.711378016,0.918528949,0.918443773,0.918590283,7.61E-05,9.806650405,9.806650405,9.806650405,1.34E-07,0.021079544,0.004537098,0.044735516,0.010729046,0.048994549,0.030192595,0.073457671,0.017988431,76.5,75,78,2.121320344,0.780512871,0.369862293,1.519310004,0.471193079,79.5022124,78.07460487,81.25930681,0.788400564,162.5514815,162.5514815,162.5514815,0.12690134,38.40101024,38.17877051,38.64798869,0.17661567,,,,,,,,,0.335395861,0.330559226,0.33761731,0.002783275,,,,,,,,,34.5,34.5,34.5,0.176776695,Car,U1
7024,35,,100,11.06351311,6.658739686,17.4855052,3.143351954,0.992429519,0.985159693,0.999538807,0.007033792,9.806650228,9.806649533,9.806650944,5.23E-07,1.416048933,0.145353281,4.093676935,0.852498198,2.235577831,0.669913622,4.168918452,1.249551454,,,,,3.613068654,1.507795252,6.391795821,1.792583547,45.99228696,45.65627175,46.6360158,0.557665101,163.1429749,160.5762897,164.9590563,1.886842596,175.8548791,150.1411707,196.6812803,17.2298498,,,,,,,,,0.99305633,0.981171262,0.999966145,0.007807059,3435,3435,3435,,89.83226998,89.82218899,89.84235097,0.014256674,,,,,Walking,U1
1511,137,,100,9.985552403,9.364489947,10.62104,0.415133001,0.632150064,0.630773874,0.63505459,0.001696783,9.806650037,9.806649439,9.806650454,3.09E-07,0.020913714,0.006884166,0.057464463,0.011253387,0.028220374,0.019643633,0.034485206,0.005606766,,,,,0.649809809,0.218327699,1.136757685,0.332085882,56.25334196,54.86476785,57.54489982,1.34269727,153.134841,153.134841,153.134841,0.500379422,343.2387388,342.9968617,343.5989036,0.22456249,,,,,,,,,0.328096648,0.326145304,0.330997018,0.00157067,,,,,89.77693451,89.77693451,89.77693451,0.0139642,31.25,31.25,31.25,,Car,U1
12971,50,,100,9.685353909,8.491801576,10.58129902,0.441529879,,,,,,,,,,,,,,,,,14,14,14,3.214550254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.06722673,78.06722673,78.06722673,0.734228558,0,0,0,0.835660208,Car,U8
872,73,,100,10.06270442,9.64963315,10.75435903,0.315202304,0.903435135,0.899592085,0.906679851,0.002648516,9.806650238,9.806649329,9.8066508,4.63E-07,0.029718766,0.016062816,0.052550779,0.009899249,0.05144275,0.025491185,0.075208486,0.016161194,72,72,72,39.59797975,0.344093778,0.235915818,0.505862813,0.142729981,79.68195351,76.80279241,83.27712441,2.729085873,168.5709005,168.5709005,168.5709005,2.551628453,45.91296039,45.91296039,45.91296039,2.162373291,,,,,,,,,0.399657697,0.371373528,0.415026331,0.013678043,,,,,89.75294695,89.75294695,89.75294695,0.006389235,9,9,9,,Car,U1
12801,59,,100,10.37854185,5.798906728,17.02764361,3.113501054,,,,,9.806650397,9.806648838,9.806651179,1.06E-06,1.952455243,0.330589184,5.07954333,1.132695022,,,,,58,15,101,60.81118318,3.607011408,3.607011408,3.607011408,1.903508763,26.77142165,20.08341978,30.49916751,5.804678021,,,,,244.3881084,197.779278,283.221125,29.01688112,,,,,,,,,0.904882868,0.876949849,0.913482642,0.015674487,,,,,80.21920263,78.94573289,81.49267237,1.800958172,,,,,Walking,U9
16907,26,,100,9.8095152,9.770430048,9.845954922,0.017723308,0.987217856,0.987187263,0.987248448,4.33E-05,9.806650428,9.806650218,9.806650549,1.83E-07,0.002041483,0.001065265,0.003013023,0.000563009,0.016919134,0.01540035,0.018512323,0.00083804,2,2,2,,0.020043257,0.010108735,0.034693061,0.01295271,39.52999766,39.39403567,39.6088382,0.118246255,53.3285118,53.3285118,53.3285118,0.162415269,101.9474507,98.89812634,103.0504901,1.172670668,1005.73804,1005.73804,1005.73804,,,,,,0.777543326,0.775817803,0.778595607,0.001506316,,,,,,,,,0,0,0,,Still,U12
19057,33,,100,9.881547391,8.066690287,11.5561103,0.737191918,0.436578846,0.436578846,0.436578846,0.001222275,9.806647361,9.806647361,9.806647361,4.16E-07,0.275770316,0.275770316,0.275770316,0.0146028,0.053332054,0.035091537,0.069509911,0.014433392,75,75,75,,1.553181657,1.163920536,1.942442778,0.550498357,136.9996885,132.192322,141.8070551,6.798642928,161.0291493,151.8834117,164.5628544,4.046613228,48.34779824,48.34779824,48.34779824,0.166000736,1024.340325,1024.3118,1024.3647,0.026986092,,,,,0.389805997,0.389805997,0.389805997,0.003385542,,,,,78.22421786,78.22421786,78.22421786,0.417260371,,,,,Train,U7
